Elements: 2002    Rows: 96      Columns: 96
Row: 14    Column: 17      -0.680321318342
Row: 17    Column: 31      -1.25514977403
Row: 31    Column: 17      -1.25514977403
Row: 17    Column: 57      1.35633680555
Row: 57    Column: 17      1.35633680555
Row: 17    Column: 58      1.19486813823
Row: 58    Column: 17      1.19486813823
Row: 17    Column: 15      1.71372078924
Row: 15    Column: 17      1.71372078924
Row: 17    Column: 32      1.68142705577
Row: 32    Column: 17      1.68142705577
Row: 17    Column: 59      -2.82031938933
Row: 59    Column: 17      -2.82031938933
Row: 17    Column: 16      -2.30146673831
Row: 16    Column: 17      -2.30146673831
Row: 17    Column: 33      -2.84830729166
Row: 33    Column: 17      -2.84830729166
Row: 17    Column: 17      4.55126350308
Row: 3    Column: 5      -0.0409984016754
Row: 5    Column: 3      -0.0409984016754
Row: 3    Column: 37      -0.0408192791004
Row: 37    Column: 3      -0.0408192791004
Row: 3    Column: 36      -0.0379774305556
Row: 36    Column: 3      -0.0379774305556
Row: 3    Column: 35      -0.0379774305557
Row: 35    Column: 3      -0.0379774305557
Row: 3    Column: 34      -0.0408192791006
Row: 34    Column: 3      -0.0408192791006
Row: 3    Column: 30      0.202374063051
Row: 30    Column: 3      0.202374063051
Row: 3    Column: 54      0.107645778218
Row: 54    Column: 3      0.107645778218
Row: 3    Column: 55      0.107645778219
Row: 55    Column: 3      0.107645778219
Row: 3    Column: 56      0.107645778219
Row: 56    Column: 3      0.107645778219
Row: 3    Column: 14      0.0408192791006
Row: 14    Column: 3      0.0408192791006
Row: 3    Column: 31      -0.449959352953
Row: 31    Column: 3      -0.449959352953
Row: 3    Column: 57      -0.0538228891091
Row: 57    Column: 3      -0.0538228891091
Row: 3    Column: 58      -0.0538228891095
Row: 58    Column: 3      -0.0538228891095
Row: 3    Column: 15      -0.0696683476633
Row: 15    Column: 3      -0.0696683476633
Row: 3    Column: 32      0.594204695766
Row: 32    Column: 3      0.594204695766
Row: 3    Column: 59      -0.215291556438
Row: 59    Column: 3      -0.215291556438
Row: 3    Column: 16      -0.0158454585537
Row: 16    Column: 3      -0.0158454585537
Row: 3    Column: 33      -0.648027584875
Row: 33    Column: 3      -0.648027584875
Row: 3    Column: 17      0.202287946429
Row: 17    Column: 3      0.202287946429
Row: 3    Column: 3      0.342406580687
Row: 5    Column: 71      -0.152877986211
Row: 71    Column: 5      1
Row: 30    Column: 71      -0.186199795575
Row: 5    Column: 88      -0.186199795575
Row: 30    Column: 88      -1.11857663941
Row: 88    Column: 30      1
Row: 31    Column: 71      0.149185305435
Row: 5    Column: 89      0.149185305435
Row: 31    Column: 88      0.370144901395
Row: 30    Column: 89      0.370144901395
Row: 31    Column: 89      -1.25010020843
Row: 89    Column: 31      1
Row: 32    Column: 71      -0.0858034712201
Row: 5    Column: 90      -0.0858034712201
Row: 32    Column: 88      -0.287472943723
Row: 30    Column: 90      -0.287472943723
Row: 32    Column: 89      0.409601972102
Row: 31    Column: 90      0.409601972102
Row: 32    Column: 90      -1.25010020843
Row: 90    Column: 32      1
Row: 33    Column: 71      0.0229226791727
Row: 5    Column: 91      0.0229226791727
Row: 33    Column: 88      0.157515131473
Row: 30    Column: 91      0.157515131473
Row: 33    Column: 89      -0.287472943723
Row: 31    Column: 91      -0.287472943723
Row: 33    Column: 90      0.370144901395
Row: 32    Column: 91      0.370144901395
Row: 33    Column: 91      -1.11857663941
Row: 91    Column: 33      1
Row: 3    Column: 71      -0.0111156204906
Row: 5    Column: 69      -0.0111156204906
Row: 3    Column: 88      0.0229226791727
Row: 30    Column: 69      0.0229226791727
Row: 3    Column: 89      -0.0858034712201
Row: 31    Column: 69      -0.0858034712201
Row: 3    Column: 90      0.149185305435
Row: 32    Column: 69      0.149185305435
Row: 3    Column: 91      -0.186199795575
Row: 33    Column: 69      -0.186199795575
Row: 3    Column: 69      -0.152877986211
Row: 4    Column: 4      0.342406580688
Row: 34    Column: 4      -0.648027584876
Row: 4    Column: 34      -0.648027584876
Row: 34    Column: 34      4.55126350308
Row: 35    Column: 4      0.594204695767
Row: 4    Column: 35      0.594204695767
Row: 35    Column: 34      -3.96351755401
Row: 34    Column: 35      -3.96351755401
Row: 35    Column: 35      8.11218584656
Row: 36    Column: 4      -0.449959352954
Row: 4    Column: 36      -0.449959352954
Row: 36    Column: 34      2.85907186949
Row: 34    Column: 36      2.85907186949
Row: 36    Column: 35      -5.76120205027
Row: 35    Column: 36      -5.76120205027
Row: 36    Column: 36      7.49214616402
Row: 37    Column: 4      0.202374063051
Row: 4    Column: 37      0.202374063051
Row: 37    Column: 34      -1.27883184524
Row: 34    Column: 37      -1.27883184524
Row: 37    Column: 35      2.78156690917
Row: 35    Column: 37      2.78156690917
Row: 37    Column: 36      -3.4748057209
Row: 36    Column: 37      -3.4748057209
Row: 37    Column: 37      3.97858796296
Row: 5    Column: 4      -0.0409984016755
Row: 4    Column: 5      -0.0409984016755
Row: 5    Column: 34      0.243193342152
Row: 34    Column: 5      0.243193342152
Row: 5    Column: 35      -0.519627700618
Row: 35    Column: 5      -0.519627700618
Row: 5    Column: 36      0.578359237214
Row: 36    Column: 5      0.578359237214
Row: 5    Column: 37      -0.445739638448
Row: 37    Column: 5      -0.445739638448
Row: 5    Column: 5      0.684813161376
Row: 29    Column: 4      0.202287946429
Row: 4    Column: 29      0.202287946429
Row: 29    Column: 34      -2.84830729166
Row: 34    Column: 29      -2.84830729166
Row: 29    Column: 35      1.68142705578
Row: 35    Column: 29      1.68142705578
Row: 29    Column: 36      -1.25514977403
Row: 36    Column: 29      -1.25514977403
Row: 29    Column: 37      0.538228891094
Row: 37    Column: 29      0.538228891094
Row: 29    Column: 5      -0.0816385582012
Row: 5    Column: 29      -0.0816385582012
Row: 29    Column: 29      4.55126350308
Row: 60    Column: 4      -0.215291556437
Row: 4    Column: 60      -0.215291556437
Row: 60    Column: 34      0.503782242066
Row: 34    Column: 60      0.503782242066
Row: 60    Column: 35      -4.57279265873
Row: 35    Column: 60      -4.57279265873
Row: 60    Column: 36      2.70406194885
Row: 36    Column: 60      2.70406194885
Row: 60    Column: 37      -1.45537092152
Row: 37    Column: 60      -1.45537092152
Row: 60    Column: 5      0.215291556437
Row: 5    Column: 60      0.215291556437
Row: 60    Column: 29      -2.82031938933
Row: 29    Column: 60      -2.82031938933
Row: 60    Column: 60      14.984292328
Row: 61    Column: 4      -0.0538228891096
Row: 4    Column: 61      -0.0538228891096
Row: 61    Column: 34      0.0495170579804
Row: 34    Column: 61      0.0495170579804
Row: 61    Column: 35      1.01617614638
Row: 35    Column: 61      1.01617614638
Row: 61    Column: 36      -3.80635471781
Row: 36    Column: 61      -3.80635471781
Row: 61    Column: 37      1.24438519621
Row: 37    Column: 61      1.24438519621
Row: 61    Column: 5      -0.107645778218
Row: 5    Column: 61      -0.107645778218
Row: 61    Column: 29      1.35633680556
Row: 29    Column: 61      1.35633680556
Row: 61    Column: 60      -8.35331238977
Row: 60    Column: 61      -8.35331238977
Row: 61    Column: 61      18.6011904762
Row: 62    Column: 4      0.107645778219
Row: 4    Column: 62      0.107645778219
Row: 62    Column: 34      -0.465029761905
Row: 34    Column: 62      -0.465029761905
Row: 62    Column: 35      0.163621582895
Row: 35    Column: 62      0.163621582895
Row: 62    Column: 36      0.120563271602
Row: 36    Column: 62      0.120563271602
Row: 62    Column: 37      -2.31653714727
Row: 37    Column: 62      -2.31653714727
Row: 62    Column: 5      -0.430583112876
Row: 5    Column: 62      -0.430583112876
Row: 62    Column: 29      -0.667403824957
Row: 29    Column: 62      -0.667403824957
Row: 62    Column: 60      3.7891313933
Row: 60    Column: 62      3.7891313933
Row: 62    Column: 61      -8.13802083333
Row: 61    Column: 62      -8.13802083333
Row: 62    Column: 62      14.1231261023
Row: 41    Column: 4      -0.0408192791007
Row: 4    Column: 41      -0.0408192791007
Row: 41    Column: 34      0.198068231923
Row: 34    Column: 41      0.198068231923
Row: 41    Column: 35      -0.288490685628
Row: 35    Column: 41      -0.288490685628
Row: 41    Column: 36      0.236820712083
Row: 36    Column: 41      0.236820712083
Row: 41    Column: 37      -0.572675540126
Row: 37    Column: 41      -0.572675540126
Row: 41    Column: 5      -0.445739638448
Row: 5    Column: 41      -0.445739638448
Row: 41    Column: 29      0.142092427249
Row: 29    Column: 41      0.142092427249
Row: 41    Column: 60      -0.809496252205
Row: 60    Column: 41      -0.809496252205
Row: 41    Column: 61      1.56732253086
Row: 61    Column: 41      1.56732253086
Row: 41    Column: 62      -2.31653714727
Row: 62    Column: 41      -2.31653714727
Row: 41    Column: 41      3.97858796297
Row: 28    Column: 4      -0.0158454585539
Row: 4    Column: 28      -0.0158454585539
Row: 28    Column: 34      1.34557222773
Row: 34    Column: 28      1.34557222773
Row: 28    Column: 35      0.370301477074
Row: 35    Column: 28      0.370301477074
Row: 28    Column: 36      -0.331548996914
Row: 36    Column: 28      -0.331548996914
Row: 28    Column: 37      0.284184854497
Row: 37    Column: 28      0.284184854497
Row: 28    Column: 5      -0.075954861111
Row: 5    Column: 28      -0.075954861111
Row: 28    Column: 29      -2.30146673831
Row: 29    Column: 28      -2.30146673831
Row: 28    Column: 60      -3.22937334656
Row: 60    Column: 28      -3.22937334656
Row: 28    Column: 61      1.39939511684
Row: 61    Column: 28      1.39939511684
Row: 28    Column: 62      -0.861166225748
Row: 62    Column: 28      -0.861166225748
Row: 28    Column: 41      0.20237406305
Row: 41    Column: 28      0.20237406305
Row: 28    Column: 28      6.76876653439
Row: 63    Column: 4      -0.0538228891093
Row: 4    Column: 63      -0.0538228891093
Row: 63    Column: 34      0.210985725308
Row: 34    Column: 63      0.210985725308
Row: 63    Column: 35      0.693238811729
Row: 35    Column: 63      0.693238811729
Row: 63    Column: 36      1.36064263668
Row: 36    Column: 63      1.36064263668
Row: 63    Column: 37      -0.693238811727
Row: 37    Column: 63      -0.693238811727
Row: 63    Column: 5      0.215291556437
Row: 5    Column: 63      0.215291556437
Row: 63    Column: 29      1.19486813823
Row: 29    Column: 63      1.19486813823
Row: 63    Column: 60      -3.83218970458
Row: 60    Column: 63      -3.83218970458
Row: 63    Column: 61      -6.26498429232
Row: 61    Column: 63      -6.26498429232
Row: 63    Column: 62      2.84184854497
Row: 62    Column: 63      2.84184854497
Row: 63    Column: 41      -0.693238811727
Row: 41    Column: 63      -0.693238811727
Row: 63    Column: 28      -2.79879023368
Row: 28    Column: 63      -2.79879023368
Row: 63    Column: 63      17.3094411376
Row: 64    Column: 4      0.107645778219
Row: 4    Column: 64      0.107645778219
Row: 64    Column: 34      -0.273420276676
Row: 34    Column: 64      -0.273420276676
Row: 64    Column: 35      0.370301477073
Row: 35    Column: 64      0.370301477073
Row: 64    Column: 36      0.068893298062
Row: 36    Column: 64      0.068893298062
Row: 64    Column: 37      1.56732253086
Row: 37    Column: 64      1.56732253086
Row: 64    Column: 5      -0.107645778218
Row: 5    Column: 64      -0.107645778218
Row: 64    Column: 29      -0.419818535053
Row: 29    Column: 64      -0.419818535053
Row: 64    Column: 60      1.33480764991
Row: 60    Column: 64      1.33480764991
Row: 64    Column: 61      -0.775049603182
Row: 61    Column: 64      -0.775049603182
Row: 64    Column: 62      -8.13802083333
Row: 62    Column: 64      -8.13802083333
Row: 64    Column: 41      1.24438519621
Row: 41    Column: 64      1.24438519621
Row: 64    Column: 28      1.07645778218
Row: 28    Column: 64      1.07645778218
Row: 64    Column: 63      -6.26498429232
Row: 63    Column: 64      -6.26498429232
Row: 64    Column: 64      18.6011904762
Row: 40    Column: 4      -0.0379774305556
Row: 4    Column: 40      -0.0379774305556
Row: 40    Column: 34      0.111951609348
Row: 34    Column: 40      0.111951609348
Row: 40    Column: 35      -0.129174933862
Row: 35    Column: 40      -0.129174933862
Row: 40    Column: 36      0.206679894179
Row: 36    Column: 40      0.206679894179
Row: 40    Column: 37      0.236820712083
Row: 37    Column: 40      0.236820712083
Row: 40    Column: 5      0.578359237213
Row: 5    Column: 40      0.578359237213
Row: 40    Column: 29      0.131327849427
Row: 29    Column: 40      0.131327849427
Row: 40    Column: 60      -0.310019841272
Row: 60    Column: 40      -0.310019841272
Row: 40    Column: 61      0.0688932980626
Row: 61    Column: 40      0.0688932980626
Row: 40    Column: 62      0.1205632716
Row: 62    Column: 40      0.1205632716
Row: 40    Column: 41      -3.4748057209
Row: 41    Column: 40      -3.4748057209
Row: 40    Column: 28      -0.314325672397
Row: 28    Column: 40      -0.314325672397
Row: 40    Column: 63      1.36064263669
Row: 63    Column: 40      1.36064263669
Row: 40    Column: 64      -3.80635471781
Row: 64    Column: 40      -3.80635471781
Row: 40    Column: 40      7.49214616402
Row: 27    Column: 4      -0.069668347663
Row: 4    Column: 27      -0.069668347663
Row: 27    Column: 34      -0.824566661153
Row: 34    Column: 27      -0.824566661153
Row: 27    Column: 35      -0.236820712082
Row: 35    Column: 27      -0.236820712082
Row: 27    Column: 36      -0.314325672398
Row: 36    Column: 27      -0.314325672398
Row: 27    Column: 37      0.202374063051
Row: 37    Column: 27      0.202374063051
Row: 27    Column: 5      -0.0759548611111
Row: 5    Column: 27      -0.0759548611111
Row: 27    Column: 29      1.71372078924
Row: 29    Column: 27      1.71372078924
Row: 27    Column: 60      1.50704089506
Row: 60    Column: 27      1.50704089506
Row: 27    Column: 61      1.07645778219
Row: 61    Column: 27      1.07645778219
Row: 27    Column: 62      -0.861166225749
Row: 62    Column: 27      -0.861166225749
Row: 27    Column: 41      0.284184854498
Row: 41    Column: 27      0.284184854498
Row: 27    Column: 28      -3.60828648589
Row: 28    Column: 27      -3.60828648589
Row: 27    Column: 63      -2.79879023368
Row: 63    Column: 27      -2.79879023368
Row: 27    Column: 64      1.39939511684
Row: 64    Column: 27      1.39939511684
Row: 27    Column: 40      -0.331548996915
Row: 40    Column: 27      -0.331548996915
Row: 27    Column: 27      6.76876653439
Row: 65    Column: 4      0.107645778219
Row: 4    Column: 65      0.107645778219
Row: 65    Column: 34      -0.142092427248
Row: 34    Column: 65      -0.142092427248
Row: 65    Column: 35      -0.48225308642
Row: 35    Column: 65      -0.48225308642
Row: 65    Column: 36      -0.310019841271
Row: 36    Column: 65      -0.310019841271
Row: 65    Column: 37      -0.809496252205
Row: 37    Column: 65      -0.809496252205
Row: 65    Column: 5      0.215291556437
Row: 5    Column: 65      0.215291556437
Row: 65    Column: 29      -0.990341159611
Row: 29    Column: 65      -0.990341159611
Row: 65    Column: 60      2.0667989418
Row: 60    Column: 65      2.0667989418
Row: 65    Column: 61      1.33480764991
Row: 61    Column: 65      1.33480764991
Row: 65    Column: 62      3.7891313933
Row: 62    Column: 65      3.7891313933
Row: 65    Column: 41      -1.45537092152
Row: 41    Column: 65      -1.45537092152
Row: 65    Column: 28      1.50704089506
Row: 28    Column: 65      1.50704089506
Row: 65    Column: 63      -3.83218970458
Row: 63    Column: 65      -3.83218970458
Row: 65    Column: 64      -8.35331238977
Row: 64    Column: 65      -8.35331238977
Row: 65    Column: 40      2.70406194885
Row: 40    Column: 65      2.70406194885
Row: 65    Column: 27      -3.22937334656
Row: 27    Column: 65      -3.22937334656
Row: 65    Column: 65      14.984292328
Row: 39    Column: 4      -0.0379774305555
Row: 4    Column: 39      -0.0379774305555
Row: 39    Column: 34      0.0710462136242
Row: 34    Column: 39      0.0710462136242
Row: 39    Column: 35      -0.0344466490304
Row: 35    Column: 39      -0.0344466490304
Row: 39    Column: 36      -0.129174933862
Row: 36    Column: 39      -0.129174933862
Row: 39    Column: 37      -0.288490685628
Row: 37    Column: 39      -0.288490685628
Row: 39    Column: 5      -0.519627700617
Row: 5    Column: 39      -0.519627700617
Row: 39    Column: 29      0.17223324515
Row: 29    Column: 39      0.17223324515
Row: 39    Column: 60      -0.482253086418
Row: 60    Column: 39      -0.482253086418
Row: 39    Column: 61      0.370301477073
Row: 61    Column: 39      0.370301477073
Row: 39    Column: 62      0.163621582895
Row: 62    Column: 39      0.163621582895
Row: 39    Column: 41      2.78156690917
Row: 41    Column: 39      2.78156690917
Row: 39    Column: 28      -0.236820712082
Row: 28    Column: 39      -0.236820712082
Row: 39    Column: 63      0.693238811725
Row: 63    Column: 39      0.693238811725
Row: 39    Column: 64      1.01617614638
Row: 64    Column: 39      1.01617614638
Row: 39    Column: 40      -5.76120205026
Row: 40    Column: 39      -5.76120205026
Row: 39    Column: 27      0.370301477074
Row: 27    Column: 39      0.370301477074
Row: 39    Column: 65      -4.57279265872
Row: 65    Column: 39      -4.57279265872
Row: 39    Column: 39      8.11218584655
Row: 26    Column: 4      0.0408192791004
Row: 4    Column: 26      0.0408192791004
Row: 26    Column: 34      0.34016065917
Row: 34    Column: 26      0.34016065917
Row: 26    Column: 35      0.17223324515
Row: 35    Column: 26      0.17223324515
Row: 26    Column: 36      0.131327849427
Row: 36    Column: 26      0.131327849427
Row: 26    Column: 37      0.142092427249
Row: 37    Column: 26      0.142092427249
Row: 26    Column: 5      -0.0816385582009
Row: 5    Column: 26      -0.0816385582009
Row: 26    Column: 29      -0.680321318341
Row: 29    Column: 26      -0.680321318341
Row: 26    Column: 60      -0.990341159612
Row: 60    Column: 26      -0.990341159612
Row: 26    Column: 61      -0.419818535053
Row: 61    Column: 26      -0.419818535053
Row: 26    Column: 62      -0.667403824957
Row: 62    Column: 26      -0.667403824957
Row: 26    Column: 41      0.538228891093
Row: 41    Column: 26      0.538228891093
Row: 26    Column: 28      1.71372078924
Row: 28    Column: 26      1.71372078924
Row: 26    Column: 63      1.19486813823
Row: 63    Column: 26      1.19486813823
Row: 26    Column: 64      1.35633680556
Row: 64    Column: 26      1.35633680556
Row: 26    Column: 40      -1.25514977403
Row: 40    Column: 26      -1.25514977403
Row: 26    Column: 27      -2.30146673831
Row: 27    Column: 26      -2.30146673831
Row: 26    Column: 65      -2.82031938933
Row: 65    Column: 26      -2.82031938933
Row: 26    Column: 39      1.68142705577
Row: 39    Column: 26      1.68142705577
Row: 26    Column: 26      4.55126350308
Row: 38    Column: 4      -0.0408192791004
Row: 4    Column: 38      -0.0408192791004
Row: 38    Column: 34      -1.11445439465e-13
Row: 34    Column: 38      -1.11445439465e-13
Row: 38    Column: 35      0.0710462136245
Row: 35    Column: 38      0.0710462136245
Row: 38    Column: 36      0.111951609348
Row: 36    Column: 38      0.111951609348
Row: 38    Column: 37      0.198068231923
Row: 37    Column: 38      0.198068231923
Row: 38    Column: 5      0.243193342152
Row: 5    Column: 38      0.243193342152
Row: 38    Column: 29      0.34016065917
Row: 29    Column: 38      0.34016065917
Row: 38    Column: 60      -0.142092427248
Row: 60    Column: 38      -0.142092427248
Row: 38    Column: 61      -0.273420276676
Row: 61    Column: 38      -0.273420276676
Row: 38    Column: 62      -0.465029761906
Row: 62    Column: 38      -0.465029761906
Row: 38    Column: 41      -1.27883184524
Row: 41    Column: 38      -1.27883184524
Row: 38    Column: 28      -0.824566661154
Row: 28    Column: 38      -0.824566661154
Row: 38    Column: 63      0.210985725309
Row: 63    Column: 38      0.210985725309
Row: 38    Column: 64      0.0495170579826
Row: 64    Column: 38      0.0495170579826
Row: 38    Column: 40      2.85907186948
Row: 40    Column: 38      2.85907186948
Row: 38    Column: 27      1.34557222773
Row: 27    Column: 38      1.34557222773
Row: 38    Column: 65      0.503782242063
Row: 65    Column: 38      0.503782242063
Row: 38    Column: 39      -3.96351755401
Row: 39    Column: 38      -3.96351755401
Row: 38    Column: 26      -2.84830729166
Row: 26    Column: 38      -2.84830729166
Row: 38    Column: 38      4.55126350308
Row: 2    Column: 34      -0.0408192791004
Row: 34    Column: 2      -0.0408192791004
Row: 2    Column: 35      -0.0379774305556
Row: 35    Column: 2      -0.0379774305556
Row: 2    Column: 36      -0.0379774305556
Row: 36    Column: 2      -0.0379774305556
Row: 2    Column: 37      -0.0408192791007
Row: 37    Column: 2      -0.0408192791007
Row: 2    Column: 5      -0.0409984016754
Row: 5    Column: 2      -0.0409984016754
Row: 2    Column: 29      0.0408192791004
Row: 29    Column: 2      0.0408192791004
Row: 2    Column: 60      0.107645778219
Row: 60    Column: 2      0.107645778219
Row: 2    Column: 61      0.107645778219
Row: 61    Column: 2      0.107645778219
Row: 2    Column: 62      0.107645778219
Row: 62    Column: 2      0.107645778219
Row: 2    Column: 41      0.202374063051
Row: 41    Column: 2      0.202374063051
Row: 2    Column: 28      -0.069668347663
Row: 28    Column: 2      -0.069668347663
Row: 2    Column: 63      -0.0538228891093
Row: 63    Column: 2      -0.0538228891093
Row: 2    Column: 64      -0.0538228891097
Row: 64    Column: 2      -0.0538228891097
Row: 2    Column: 40      -0.449959352953
Row: 40    Column: 2      -0.449959352953
Row: 2    Column: 27      -0.0158454585539
Row: 27    Column: 2      -0.0158454585539
Row: 2    Column: 65      -0.215291556437
Row: 65    Column: 2      -0.215291556437
Row: 2    Column: 39      0.594204695766
Row: 39    Column: 2      0.594204695766
Row: 2    Column: 26      0.202287946429
Row: 26    Column: 2      0.202287946429
Row: 2    Column: 38      -0.648027584875
Row: 38    Column: 2      -0.648027584875
Row: 2    Column: 2      0.342406580687
Row: 2    Column: 68      -0.152877986211
Row: 68    Column: 2      1
Row: 38    Column: 68      -0.186199795575
Row: 2    Column: 92      -0.186199795575
Row: 38    Column: 92      -1.11857663941
Row: 92    Column: 38      1
Row: 39    Column: 68      0.149185305435
Row: 2    Column: 93      0.149185305435
Row: 39    Column: 92      0.370144901395
Row: 38    Column: 93      0.370144901395
Row: 39    Column: 93      -1.25010020843
Row: 93    Column: 39      1
Row: 40    Column: 68      -0.0858034712201
Row: 2    Column: 94      -0.0858034712201
Row: 40    Column: 92      -0.287472943723
Row: 38    Column: 94      -0.287472943723
Row: 40    Column: 93      0.409601972102
Row: 39    Column: 94      0.409601972102
Row: 40    Column: 94      -1.25010020843
Row: 94    Column: 40      1
Row: 41    Column: 68      0.0229226791727
Row: 2    Column: 95      0.0229226791727
Row: 41    Column: 92      0.157515131473
Row: 38    Column: 95      0.157515131473
Row: 41    Column: 93      -0.287472943723
Row: 39    Column: 95      -0.287472943723
Row: 41    Column: 94      0.370144901395
Row: 40    Column: 95      0.370144901395
Row: 41    Column: 95      -1.11857663941
Row: 95    Column: 41      1
Row: 5    Column: 68      -0.0111156204906
Row: 2    Column: 71      -0.0111156204906
Row: 5    Column: 92      0.0229226791727
Row: 38    Column: 71      0.0229226791727
Row: 5    Column: 93      -0.0858034712201
Row: 39    Column: 71      -0.0858034712201
Row: 5    Column: 94      0.149185305435
Row: 40    Column: 71      0.149185305435
Row: 5    Column: 95      -0.186199795575
Row: 41    Column: 71      -0.186199795575
Row: 5    Column: 71      -0.152877986211

